"reviews
","ratings"
"Servem carne e salada e uma polentinha.  Carne muinto bem feita.  Bom atendimento  o prato que mais gosto é o alcatra. Serve três.
","4"
"Eu tentei ir duas vezes neste estabelecimento. Na primeira, pedi um espetinho e o frango veio completamente cru. Fiz uma reclamação e deletaram o meu comentário na página. Pela teimosia, tentei voltar novamente, agora no novo endereço. Pois bem, fui mal tratada logo na entrada. Total descaso com o cliente. Prometi para mim que não volto mais.
","2"
"Pedi uma pizza doce e me decepcionei muito! Sabe quando você vê a foto da pizza toda recheada e fica com aquilo na cabeça?! pedi um sabor que tinha banana, na foto era bem recheada, quando chegou se tinha meia banana era muito.
A apresentação da pizza por ter 5 fatias de banana já foi totalmente desprazerosa.
Infelizmente não tirei foto para poder postar e mostrar o quão recheada vem as pizzas deles. O sabor era ok, nada de mais 
","2"
"Resolvi pedir a pizza no sábado à noite (19/01/19) junto ao meu marido por sempre ver pelo Instagram e achar com uma cara muito boa. Durante o pedido, o atendente me informou que devido o meu bairro ser mais afastado, o prazo de entrega seria de 60 minutos, concordei e também ficou combinado que o pagamento seria em dinheiro, que deveria enviar troco. Pois então, a pizza demorou 1h40 minutos para chegar, pedi a pizza exatos 20:31 e ela chegou 22:10. Entrei em contato com a atendente e ela me informou que foi por causa da chuva, mas eu acho que isso já deveria ser calculado, e uma coisa é atrasar 10 minutos por isso, não 40 minutos! Enfim, a pizza chegou depois desse atraso todo, a mulher não envio o troco, o entregador falou que tinha dito que era cartão (o atendente fez mais uma confusão) e claro ela não estava quentinha e macia, ela já estava  seca e morna. Eu gostei da pizza, do sabor, mas não sei eu pediria novamente, só de pensar novamente nesse atraso e confusão, desanima qualquer cliente. 
","2"
"Pedi tortas e doces em um domingo a tarde, e fomos atendimento rapidamente pelo aplicativo, nosso pedido chegou intacto e bem fresquinho. Super indico
","5"
"Fui com minha namorada curtir um sertanejo no Santa Marta, na 6a feira dia 11/5/19. A banda era ótima, mas tocou apenas 3 hits, e todas as outras musicas a gente mal conhecia. Foi péssimo, saímos do local as 1h e voltamos frustrado pra casa. Santa marta nunca mais.
","1"
"Para quem visita ou já está em Curitiba, é uma ótima opção de balada. A noite de terça feira já virou uma referência na cidade. O ritmo mais tocado é o sertanejo. Mas toca de tudo....
No sábado tem feijoada com música ao vivo. Bem agitada!!!
","5"
"o local sempre tem apresentações artísticas. Comida de boa qualidade, com excelente localização em Curitiba
","4"
"O Atendimento na portaria é lamentável, não respeitam a lista ""amiga"" divulgada no Facebook. Se a hostess não for com a sua cara, vai cobrar o que ela achar que deve cobrar, e ao menos sabe explicar o porquê da diferença nos valores da entrada.
","2"
"Fui experimentar a Feijoada. De cara se veridica que você paga R$ 15,00 a mais por não ter feito reserva no site. Ambiente muito escuro, apesar de ser agradável a música que estava tocando. A mesa de feijoada é fraca, com opção de paio e feijão apenas. Lamentável para o custo de R$ 49,90.
","3"
"Muito bem localizado 
Ambiente muito agradável 
Chopp artesanal bom
Cardápio precisa melhorar
Atendimento ruim
","3"
"O ambiente é super charmoso, bem decorado e convidativo, nos deixando com boas expectativas, porém o cardápio deixa a desejar. O espresso ""Brasileira"" é muito ruim. O cardápio possui opções interessantes, mas o sabor deixa muito a desejar. Não voltaria!
","2"
"O ambiente é interessante, o atendimento muito bom, mas falta investir na qualidade do que é servido no cardápio, principalmente o café. 
","3"
"Local maravilhoso para tomar um espumante com amigos e família e ainda escolher alguns vinhos para levar para casa. Adoramos!
","5"
"Geralmente eu não ligo para buffet mas neste caso é impossível!
O buffet deles é muito bom, alta variedade e qualidade.
Tem uma boa variedade de carnes.
Eu destaco os cortes Angus Red e Black, são excelentes: macios, suculentos e saborosos!
","5"
"Locale al top !!! Ottimo il buffet , carne di prima scelta 
Personale molto attento 
Prezzo più che adeguato sia per il servizio che per quello che si mangia 
Peccato che siamo arrivati tardi per cui abbiamo mangiato in tempi ristretti 
","5"
"Uma churrascaria que mantém ótimo padrão de carnes, buffet de saladas, variedades de sushis e pratos quentes deliciosos, além de sashimis de salmão a vontade, embora não combine muito com carnes, é muito bom porque agrada a todos. Atendimento é um outro fator positivo e não decepciona a indicação.
","4"
"Fui eu e minha esposa nessa churrascaria! Muitas opções no buffet e de carne! Só acheio meio caro!!!
","4"
"Carnes de primeira! Atendimento excelente! Garçons são atenciosos! Uma das melhores churrascarias de Curitiba! Vale a pena a visita! Recomendo!
","5"
"A churrascaria é muito bem frequentada, o atendimento é muito bom, equipe atenciosa, a comida é diversa e de qualidade e bem localizada. Voltarei com certeza.  
","5"
"Estive no domingo para o almoço, casa cheia porém o atendimento maravilhoso todos muito solícitos tinha conosco uma criança que era aniversariante, atendido da melhor forma possível inclusive ganhou a sobremesa como é a proposta deles, gostamos de tudo e todos saímos muito satisfeitos, a sensibilidade deles é top pois mesmo sem pedir vieram a nossa mesa trazer algumas carnes específicas e ao notar que alguns na mesa comiam comida japonesa de pronto vieram oferecer sashimis. Ahhh eles têm batidas e a deliciosa de vinho que é inclusa no soft drink. Amamos tudo e sempre indicarei a quem quiser um local com qualidade e ótimo atendimento. 
","5"
"Excelente churrascaria! Tem uma variedade de opcoes bastante tentadora, quase tira o foco de aproveitar o churrasco de excelente qualidade. Local de fácil acesso com estacionamento próprio.
","5"
"Estive na Churrascaria Jardins Grill no feriado do dia 1º/05/2019, e, embora tenha sido muito bem atendido, achei a comida bem fraca pelo valor cobrado. Provei a comida japonesa que era feita por um brasileiro, cujo arroz era duro, o salmão de má qualidade, assim como todos os ingredientes, era notável. Também comi a comida árabe do buffet, que se não foi feita por um japonês, certamente por outra pessoa que não entende deste tipo de comida. Buffet de salada razoável com queijo de búfala que mais parece uma massa dura de isopor, carpaccio azedo e banhado na mostarda e risoto sem gosto. Quanto as carnes só consegui comer o black angus que foi servido. O garçom passou dez vezes oferecendo pão de alho, polenta frita, asinha de frango e linguiça. Ou seja, a Churrascaria é pra quem quer comer até não poder mais, mas que não liga para a qualidade da comida. Se você quiser comer japonês, vá para um restaurante japonês, se quiser comer árabe, vá num restaurante árabe, e se quiser comer carne, vá numa churrascaria de verdade. Pra falar que não gostei de nada, achei a banana frita e doce muito gostosa, mas não vale a pena pagar 80 reais por ela. Deixo a minha sincera opinião sobre o estabelecimento.
","3"
"Comparável às melhores churrascarias de de Curitiba, mantém a qualidade de servir, ótimas opções de saladas e buffet farto, além do rodízio de carnes tradicionalmente servidas.
","5"
"A Churrascaria Jardins Grill oferece o melhor do Rodízio de carnes nobres (incluindo camarões à romana, lasanhas, conchigliones e gnocchi frito com molho Jardins, alfredo e funghi) na quantidade que cada cliente desejar bem como buffet livre com saladas, queijos, molhos, estrogonofes e sushis e sashimis num ambiente requintado e de fino bom gosto (decoração) além de bebidas (sucos,refrigerantes,cervejas e caipirinhas) bem como café da marca italiana Lavazza (fundada em Turim em 1895). Possui amplo estacionamento também no seu subsolo e localizado em plena área central de Curitiba (a duas quadras do Shopping Curitiba). Custo/benefício perfeito seja no seu almoço ou jantar (de terça a domingo). Venha você também se deliciar com as tentações da carne da Churrascaria Premium Jardins Grill 
","5"
"Perfeito como sempre. A melhor na minha opinião. Destaque pra picanha jardins, sempre mantendo padrao
","5"
"Uma ótima churrascaria com excelente variedade na mesa de saladas, pratos quentes e carnes.
Espaço amplo, bom atendimento e comida saborosa. 
Bom custo x benefício. 
","4"
"Esta é talvez senão a melhor é uma das tres melhores churrascarias de Curitiba. Um grande variedade de saladas e pratos quentes e um delicioso rodízio de carnes muito bem preparadas e temperadas. Eu recomendo.
","4"
"A churrascaria é fantástica, mas atendimento igual ao do Elair , não tem igual !!!!!
Parabéns !!!!!
Super recomendo a picanha Jardins!!!!!
","5"
"Uma imensa fartura de comida com carnes saborosas, muita variedade e com qualidade, atendimento de primeira, com certeza voltarei!
","5"
"O Alessandro o dono e uma ótima pessoa simples e querido não  moro mais em Curitiba mas ia sempre com meus pais a comida é deliciosa e o atendimento é impecável.
","5"
"A churrascaria serve além de boas carnes, um rodízio de massas caseiras, um bufê de saladas e diversos pratos quentas, sushi e sashimi, além de frutos do mar.
Atendimento cordial e atencioso.
Estacionamento próprio.
Aceita todos os cartões.
Acredito que a melhor da capital paranaense.
","4"
"Muito cheia principalmente aos fins de semana, mas vale a pena a visita.
ötimas carnes, saladas e comidas japa, além de excelentes sobremesas.
","5"
"Infelizmente fui jantar com meu esposo e fui surpreendida com um atendimento ruim, após informar que comprei pelo peixe urbano. Demoraram meia hora para trazer uma porção de sashimi de salmão, o ar condicionado foi ligado somente após 1 hora no local, minha taça estava quebrada e a picanha que pedi bem passada estava sangrando.
","1"
"Jantei com meu namorado no Jardins Grill quando estivemos em Curitiba e valeu cada centavo! Atendimento cortês e comida de qualidade. Foi realmente inesquecível!
Minhas únicas críticas é que o ambiente poderia estar um pouco melhor refrigerado e o ""time"" para limpeza da mesas poderia ser melhor (as vezes deixavam acumular garrafas e copos, servindo novas bebidas sem retirá-los da mesa).
","5"
"O ambiente é muito bacana e o atendimento é impecável. As carnes são saborosas! Os pratos quentes que comi tbm estavam deliciosos. Não é um almoço barato, mas vale a visita.
","5"
"Então visitamos a cidade por duas vezes e em ambas fomos jantar na Jardim, a comida realmente é excelente, ambiente agradável, e garçons atenciosos, mas os gerentes ou recepcionistas ou supervisores, sinceramente não sei bem o que eles são pois eles nos recebem levam até a mesa fazem o primeiro atendimento e até aí tudo ok perfeito. Mas pelo menos o rapaz que nos atendeu ia a nossa mesa a cada 5 minutos ou menos isso quando não estacionava ao lado da nossa mesa com as mãos apoiadas na cadeira, sinceramente isso não é ser atencioso e sim inconveniente, qualquer coisa que precisacemos poderíamos solicitar ao garçom, revejam o conceito de atenção de vocês e dêem mais privacidade aos clientes. Quanto ao preço é um tanto salgado mas vale a pena. 
","4"
"O serviço ficou muito a desejar e a comida razoável. Sugiro que adotem programa de capacitação dos funcionários.
","3"
"Ótimas opções além das carnes, como japonês, saladas, pratos quentes (ótimo risoto de palmito). Tinha um pastelzinho de queijo para quem esperava mesa sensacional, carnes que desmancham na boca, gerente ótimo e garçons atenciosos.  Provei pela primeira vez a tal da massa doce (conchiglione recheado de doce de leite ou de banana com calda de chocolate branco ou preto), maravilhosa! Não tem do que reclamar. O preço é entorno de uns 90 reais, mas vale a pena. 
","5"
